sample_id,prompt,target,curriculum_score,pcrf_weight,criticality_weight,combined_weight,sampling_bucket
160,SSH terminal connection acronym stands for Secure,Shell,0.002702,0.061033,1.5,0.000247,LOW_PRIORITY
163,Running matching loops or blocks inside themselves in programming is called,recursion,0.002674,0.061033,1.0,0.000163,LOW_PRIORITY
14,"JSON payload: { 'event': 'S3BucketCreated', 'owner': 'finance_lead', 'public_access': false }. Risk triage (low/medium/high):",low,0.002505,0.061033,1.0,0.000153,LOW_PRIORITY
165,Isolating and resolving structural flaws in a codebase is called,debugging,0.002468,0.061033,1.0,0.000151,LOW_PRIORITY
102,"JSON payload: { 'event': 'SSHKeyAdded', 'user': 'ops_agent_12', 'key_strength': 2048 }. Risk triage (low/medium/high):",low,0.002465,0.061033,1.0,0.000150,LOW_PRIORITY
10,"JSON payload: { 'event': 'SSHKeyAdded', 'user': 'master_backup_bot', 'key_strength': 4096 }. Risk triage (low/medium/high):",low,0.002424,0.061033,1.0,0.000148,LOW_PRIORITY
18,"JSON payload: { 'event': 'PortScanDetected', 'source_ip': '192.168.10.150', 'ports_scanned': 5 }. Risk triage (low/medium/high):",low,0.002419,0.061033,1.0,0.000148,LOW_PRIORITY
110,"JSON payload: { 'event': 'PortScanDetected', 'source_ip': '10.0.2.19', 'ports_scanned': 1 }. Risk triage (low/medium/high):",low,0.002401,0.061033,1.0,0.000147,LOW_PRIORITY
12,"JSON payload: { 'event': 'FailedLogin', 'username': 'staff_dev', 'ip': '192.168.2.10', 'attempts': 2 }. Risk triage (low/medium/high):",low,0.002383,0.061033,1.0,0.000145,LOW_PRIORITY
2,"JSON payload: { 'event': 'FailedLogin', 'username': 'johndoe', 'ip': '192.168.1.45', 'attempts': 1 }. Risk triage (low/medium/high):",low,0.002376,0.061033,1.0,0.000145,LOW_PRIORITY
20,"JSON payload: { 'event': 'SSHKeyAdded', 'user': 'ceo_laptop_device', 'key_strength': 4096 }. Risk triage (low/medium/high):",low,0.002366,0.061033,1.0,0.000144,LOW_PRIORITY
8,"JSON payload: { 'event': 'PortScanDetected', 'source_ip': '10.0.2.14', 'ports_scanned': 3 }. Risk triage (low/medium/high):",low,0.002361,0.061033,1.0,0.000144,LOW_PRIORITY
104,"JSON payload: { 'event': 'FailedLogin', 'username': 'sam', 'ip': '192.168.1.12', 'attempts': 3 }. Risk triage (low/medium/high):",low,0.002335,0.061033,1.0,0.000143,LOW_PRIORITY
144,The high-performance reverse proxy and routing load balancer engine is,Nginx,0.002243,0.061033,1.5,0.000205,LOW_PRIORITY
191,"In CSS layouts, style rules are applied using Cascading Style",Sheets,0.002111,0.061033,1.0,0.000129,LOW_PRIORITY
150,CSS style sheets acronym stands for Cascading Style,Sheets,0.002070,0.061033,1.0,0.000126,LOW_PRIORITY
177,The standard network port utilized for secure HTTPS web traffic is,443,0.001939,0.061033,1.5,0.000178,LOW_PRIORITY
153,JSON data block acronym stands for JavaScript Object,Notation,0.001582,0.061033,1.0,0.000097,LOW_PRIORITY
175,The local virtual network interface loopback address is,127.0.0.1,0.000568,0.061033,1.0,0.000035,LOW_PRIORITY
