id,prompt,target,task_type,split,is_critical,criticality_weight
221,"Extract the user role (admin/editor/viewer) from this permission string: 'Can assign groups, modify profiles, and manage active directory hosts' as JSON: { 'role':",admin,iam_audit,seen_val,1,1.5
222,"Extract the user role (admin/editor/viewer) from this permission string: 'Can modify files and edit draft system templates' as JSON: { 'role':",editor,iam_audit,seen_val,0,1.0
223,"Extract the user role (admin/editor/viewer) from this permission string: 'Can read audit logs and browse directory configurations' as JSON: { 'role':",viewer,iam_audit,seen_val,0,1.0
224,"Extract the user role (admin/editor/viewer) from this permission string: 'Has root level execution privileges and can delete directories globally' as JSON: { 'role':",admin,iam_audit,seen_val,1,2.0
225,"Extract the user role (admin/editor/viewer) from this permission string: 'Authorized to save adjustment parameters but lacks profile permissions' as JSON: { 'role':",editor,iam_audit,seen_val,0,1.0
226,"Extract the user role (admin/editor/viewer) from this permission string: 'Can browse metric dashboard panels but has no edit rights' as JSON: { 'role':",viewer,iam_audit,seen_val,0,1.0
227,"Extract the user role (admin/editor/viewer) from this permission string: 'Can create billing credentials and modify network configurations' as JSON: { 'role':",admin,iam_audit,seen_val,1,1.5
228,"Extract the user role (admin/editor/viewer) from this permission string: 'Can submit content reviews and update active wikis' as JSON: { 'role':",editor,iam_audit,seen_val,0,1.0
229,"Extract the user role (admin/editor/viewer) from this permission string: 'Can observe network throughput metrics but cannot modify port rules' as JSON: { 'role':",viewer,iam_audit,seen_val,0,1.0
230,"Extract the user role (admin/editor/viewer) from this permission string: 'Authorized to adjust user access groups and assign permissions' as JSON: { 'role':",admin,iam_audit,seen_val,1,1.5
231,"Extract the transaction status (approved/declined) from this gateway log: 'Stripe gateway logs: payment processed successfully for client 4015' as JSON: { 'status':",approved,fintech_audit,seen_val,0,1.0
232,"Extract the transaction status (approved/declined) from this gateway log: 'Adyen gateway logs: transaction rejected for user' as JSON: { 'status':",declined,fintech_audit,seen_val,0,1.0
233,"Extract the transaction status (approved/declined) from this gateway log: 'PayPal gateway logs: CVV verification mismatch' as JSON: { 'status':",declined,fintech_audit,seen_val,0,1.0
234,"Extract the transaction status (approved/declined) from this gateway log: 'Braintree gateway logs: auth verified, batch capture success' as JSON: { 'status':",approved,fintech_audit,seen_val,1,1.5
235,"Extract the transaction status (approved/declined) from this gateway log: 'Authorize.Net gateway logs: risk limits reached' as JSON: { 'status':",declined,fintech_audit,seen_val,1,1.5
236,"Extract the transaction status (approved/declined) from this gateway log: 'Stripe gateway logs: user cancelled billing checkout' as JSON: { 'status':",declined,fintech_audit,seen_val,0,1.0
237,"Extract the transaction status (approved/declined) from this gateway log: 'Adyen gateway logs: transaction approved successfully' as JSON: { 'status':",approved,fintech_audit,seen_val,0,1.0
238,"Extract the transaction status (approved/declined) from this gateway log: 'PayPal gateway logs: country block triggered' as JSON: { 'status':",declined,fintech_audit,seen_val,1,1.5
239,"Extract the transaction status (approved/declined) from this gateway log: 'Braintree gateway logs: valid auth code returned' as JSON: { 'status':",approved,fintech_audit,seen_val,0,1.0
240,"Extract the transaction status (approved/declined) from this gateway log: 'Authorize.Net gateway logs: network connection timeout' as JSON: { 'status':",declined,fintech_audit,seen_val,0,1.0
241,"To accomplish multiple milestones at the exact same moment is to kill two birds with one",stone,cloze_seen,seen_val,0,1.0
242,"To avoid placing all your financial capital in a single volatile asset, don't put all your eggs in one",basket,cloze_seen,seen_val,0,1.0
243,"To accidentally reveal highly confidential organization blueprints is to let the cat out of the",bag,cloze_seen,seen_val,0,1.0
244,"Being in a state of supreme, ecstatic joy or extreme mental happiness is to be on cloud",nine,cloze_seen,seen_val,0,1.0
245,"Feeling entirely awkward, uncomfortable, and physically out of place is like a fish out of",water,cloze_seen,seen_val,0,1.0
246,"An unpredictable, incredibly dynamic, and highly energetic person is described as a live",wire,cloze_seen,seen_val,0,1.0
247,"An entirely random, highly surprising, and completely unexpected event is out of the",blue,cloze_seen,seen_val,0,1.0
248,"Pursuing a completely incorrect strategy or line of logic is barking up the wrong",tree,cloze_seen,seen_val,0,1.0
249,"Facing a very difficult, painful, or awkward situation with brave composure is to bite the",bullet,cloze_seen,seen_val,0,1.0
250,"Wishing a theater actor excellent performance fortune right before a show is telling them to break a",leg,cloze_seen,seen_val,0,1.0
251,"To accidentally expose a highly guarded organizational secret is to spill the",beans,cloze_seen,seen_val,0,1.0
252,"Executing an operational workflow that is incredibly straightforward is a piece of",cake,cloze_seen,seen_val,0,1.0
253,"Resolving an architectural software bottleneck with absolute precision is hitting the nail on the",head,cloze_seen,seen_val,0,1.0
254,"To accept the negative consequences of your previous incorrect actions is to face the",music,cloze_seen,seen_val,0,1.0
255,"Feeling mildly sick, fatigued, or physically under the weather is to be under the",weather,cloze_seen,seen_val,0,1.0
256,"To completely cease working on a development pipeline for the evening is to call it a",day,cloze_seen,seen_val,0,1.0
257,"Complaining about unfixable, past execution errors is crying over spilled",milk,cloze_seen,seen_val,0,1.0
258,"Avoiding speaking about the central, most critical problem in a meeting is beating around the",bush,cloze_seen,seen_val,0,1.0
259,"To initiate a highly difficult, tense, or awkward discussion with colleagues is to break the",ice,cloze_seen,seen_val,0,1.0
260,"Adding angry, volatile statements to an ongoing administrative dispute is adding fuel to the",fire,cloze_seen,seen_val,0,1.0
261,"The system of rules and practices that governs a local network file storage structure is the",OS,technology_fact,seen_val,1,1.5
262,"The widely-used server operating system based on Linux open source codebase is",Linux,technology_fact,seen_val,0,1.0
263,"The default web server software suite designed by the Apache foundation is",Apache,technology_fact,seen_val,0,1.0
264,"The high-performance reverse proxy and routing load balancer engine is",Nginx,technology_fact,seen_val,1,1.5
265,"The lightweight operating system-level container virtualization framework is",Docker,technology_fact,seen_val,0,1.0
266,"The cluster container orchestration engine developed originally by Google is",Kubernetes,technology_fact,seen_val,1,1.5
267,"The Amazon Web Services virtual machine server hosting cloud instance is",EC2,technology_fact,seen_val,0,1.0
268,"In databases, storing unstructured records across distributed document stores is",NoSQL,technology_fact,seen_val,0,1.0
269,"The structural design schema defining relational table layout constraints is the",schema,technology_fact,seen_val,0,1.0
270,"CSS style sheets acronym stands for Cascading Style",Sheets,technology_fact,seen_val,0,1.0
271,"API programming layout acronym stands for Application Programming",Interface,technology_fact,seen_val,0,1.0
272,"URL locate path acronym stands for Uniform Resource",Locator,technology_fact,seen_val,0,1.0
273,"JSON data block acronym stands for JavaScript Object",Notation,technology_fact,seen_val,0,1.0
274,"XML document layout acronym stands for Extensible Markup",Language,technology_fact,seen_val,0,1.0
275,"SDK development toolkit acronym stands for Software Development",Kit,technology_fact,seen_val,0,1.0
276,"IDE coding interface acronym stands for Integrated Development",Environment,technology_fact,seen_val,0,1.0
277,"CPU computer brain acronym stands for Central Processing",Unit,technology_fact,seen_val,0,1.0
278,"RAM memory hardware acronym stands for Random Access",Memory,technology_fact,seen_val,0,1.0
279,"ROM startup hardware acronym stands for Read Only",Memory,technology_fact,seen_val,0,1.0
280,"SSH terminal connection acronym stands for Secure",Shell,technology_fact,seen_val,1,1.5
281,"FTP network upload acronym stands for File Transfer",Protocol,technology_fact,seen_val,0,1.0
282,"SMTP email delivery acronym stands for Simple Mail Transfer",Protocol,technology_fact,seen_val,0,1.0
283,"Running matching loops or blocks inside themselves in programming is called",recursion,technology_fact,seen_val,0,1.0
284,"An error or flaw in the underlying code logic is called a",bug,technology_fact,seen_val,0,1.0
285,"Isolating and resolving structural flaws in a codebase is called",debugging,technology_fact,seen_val,0,1.0
286,"The central computer hardware component responsible for active processing is the",CPU,technology_fact,seen_val,0,1.0
287,"The fast volatile memory layer loaded during active task runtime is",RAM,technology_fact,seen_val,0,1.0
288,"The non-volatile chip storing fundamental startup firmware instructions is",ROM,technology_fact,seen_val,0,1.0
289,"The terminal connection protocol allowing secure remote administrative shells is",SSH,technology_fact,seen_val,1,1.5
290,"The internet routing directory system that maps domain names to IPs is",DNS,technology_fact,seen_val,0,1.0
291,"The structured query language command used to fetch rows from tables is",SELECT,technology_fact,seen_val,0,1.0
292,"The structured query language command used to insert new database rows is",INSERT,technology_fact,seen_val,0,1.0
293,"The structured query language command used to alter existing database rows is",UPDATE,technology_fact,seen_val,0,1.0
294,"The structured query language command used to delete existing database rows is",DELETE,technology_fact,seen_val,1,1.5
295,"The local virtual network interface loopback address is",127.0.0.1,technology_fact,seen_val,0,1.0
296,"The standard network port utilized for insecure HTTP web traffic is",80,technology_fact,seen_val,0,1.0
297,"The standard network port utilized for secure HTTPS web traffic is",443,technology_fact,seen_val,1,1.5
298,"The Python script keyword used to pull in external modules is",import,technology_fact,seen_val,0,1.0
299,"The Python script keyword used to define a new class block is",class,technology_fact,seen_val,0,1.0
300,"The Python script keyword used to declare a new function block is",def,technology_fact,seen_val,1,1.5
301,"The Python script keyword used to emit values back from functions is",return,technology_fact,seen_val,0,1.0
302,"The Python loop keyword used to iterate over fixed sequences is",for,technology_fact,seen_val,0,1.0
303,"The Python loop keyword used to run loops while conditions hold true is",while,technology_fact,seen_val,0,1.0
304,"The Python logical boolean variable indicating positivity is",True,technology_fact,seen_val,0,1.0
305,"The Python logical boolean variable indicating negativity is",False,technology_fact,seen_val,0,1.0
306,"The Git code versioning command used to save changes locally is git",commit,technology_fact,seen_val,0,1.0
307,"The Git code versioning command used to send changes to remote hosts is git",push,technology_fact,seen_val,0,1.0
308,"The Git code versioning command used to fetch changes from remote hosts is git",pull,technology_fact,seen_val,0,1.0
309,"Relational database records are structurally organized and stored inside a",database,technology_fact,seen_val,1,1.5
310,"The physical database schema detailing model layouts is the",schema,technology_fact,seen_val,0,1.0
311,"In CSS layouts, style rules are applied using Cascading Style",Sheets,technology_fact,seen_val,0,1.0
312,"In web protocols, the standard layout formatting framework is",HTML,technology_fact,seen_val,0,1.0
313,"In web protocols, the API interaction framework is called an",API,technology_fact,seen_val,0,1.0
314,"In web protocols, the location path of resources is a",URL,technology_fact,seen_val,0,1.0
315,"In web protocols, the structured text format used for data exchanges is",JSON,technology_fact,seen_val,0,1.0
316,"In web protocols, the extensible markup document layout format is",XML,technology_fact,seen_val,0,1.0
317,"The software development tools bundle provided to programmers is an",SDK,technology_fact,seen_val,0,1.0
318,"The unified development software editor workspace is an",IDE,technology_fact,seen_val,0,1.0
319,"The primary network protocol standardizing packet layout constraints is",IP,technology_fact,seen_val,1,1.5
320,"The file transfer protocol standardizing file uploads is",FTP,technology_fact,seen_val,0,1.0
321,"The file transfer protocol standardizing files transfer is",FTP,technology_fact,seen_val,0,1.0
322,"The file transfer protocol standardizing files download is",FTP,technology_fact,seen_val,0,1.0
323,"The file transfer protocol standardizing folders upload is",FTP,technology_fact,seen_val,0,1.0
324,"The file transfer protocol standardizing folders transfer is",FTP,technology_fact,seen_val,0,1.0
325,"The file transfer protocol standardizing folders download is",FTP,technology_fact,seen_val,0,1.0
326,"Extract the product department (electronics/apparel/home) from this item description: 'Product SKU-1012: Premium 4K Smart OLED Television with HDR' as JSON: { 'department':",electronics,ecommerce_routing,unseen_val,0,1.0
327,"Extract the product department (electronics/apparel/home) from this item description: 'Product SKU-4421: Cotton Slim-Fit Casual Men's Button-Up Shirt' as JSON: { 'department':",apparel,ecommerce_routing,unseen_val,0,1.0
328,"Extract the product department (electronics/apparel/home) from this item description: 'Product SKU-9902: Ergonomic Mesh Swivel Desk Chair for Home Office' as JSON: { 'department':",home,ecommerce_routing,unseen_val,0,1.0
329,"Extract the product department (electronics/apparel/home) from this item description: 'Product SKU-1150: Wireless Noise-Canceling Bluetooth Headphones' as JSON: { 'department':",electronics,ecommerce_routing,unseen_val,0,1.0
330,"Extract the product department (electronics/apparel/home) from this item description: 'Product SKU-8120: High-Thread Count Egyptian Cotton Bed Sheet Set' as JSON: { 'department':",home,ecommerce_routing,unseen_val,0,1.0
331,"Extract the product department (electronics/apparel/home) from this item description: 'Product SKU-3291: Women's Athletic Running Shoes with Arch Support' as JSON: { 'department':",apparel,ecommerce_routing,unseen_val,0,1.0
332,"Extract the product department (electronics/apparel/home) from this item description: 'Product SKU-6512: Bluetooth Soundbar with Wireless Subwoofer' as JSON: { 'department':",electronics,ecommerce_routing,unseen_val,0,1.0
333,"Extract the product department (electronics/apparel/home) from this item description: 'Product SKU-7740: Memory Foam Orthopedic Pillow' as JSON: { 'department':",home,ecommerce_routing,unseen_val,0,1.0
334,"Extract the product department (electronics/apparel/home) from this item description: 'Product SKU-2201: Water-Resistant Hiking Jacket with Fleece Lining' as JSON: { 'department':",apparel,ecommerce_routing,unseen_val,0,1.0
335,"Extract the product department (electronics/apparel/home) from this item description: 'Product SKU-5580: Ultra-Wide Curved Gaming Monitor 144Hz' as JSON: { 'department':",electronics,ecommerce_routing,unseen_val,0,1.0
336,"Extract the product department (electronics/apparel/home) from this item description: 'Product SKU-1234: Polyester Thermal Winter Underwear Set' as JSON: { 'department':",apparel,ecommerce_routing,unseen_val,0,1.0
337,"Extract the product department (electronics/apparel/home) from this item description: 'Product SKU-5678: Bamboo Fiber Kitchen Cutting Board Set' as JSON: { 'department':",home,ecommerce_routing,unseen_val,0,1.0
338,"Extract the product department (electronics/apparel/home) from this item description: 'Product SKU-9012: Bluetooth Stereo Audio Receiver Adapter' as JSON: { 'department':",electronics,ecommerce_routing,unseen_val,0,1.0
339,"Extract the product department (electronics/apparel/home) from this item description: 'Product SKU-3456: Microfiber Super Absorbent Towels Pack' as JSON: { 'department':",home,ecommerce_routing,unseen_val,0,1.0
340,"Extract the product department (electronics/apparel/home) from this item description: 'Product SKU-7890: Polar Fleece Unisex Full Zip Jacket' as JSON: { 'department':",apparel,ecommerce_routing,unseen_val,0,1.0
341,"Extract the product department (electronics/apparel/home) from this item description: 'Product SKU-1357: Dual-Band Gigabit Wi-Fi Router' as JSON: { 'department':",electronics,ecommerce_routing,unseen_val,0,1.0
342,"Extract the product department (electronics/apparel/home) from this item description: 'Product SKU-2468: Professional Ceramic Knife Block Set' as JSON: { 'department':",home,ecommerce_routing,unseen_val,0,1.0
343,"Extract the product department (electronics/apparel/home) from this item description: 'Product SKU-3579: Knit Pullover Hoodie with Pockets' as JSON: { 'department':",apparel,ecommerce_routing,unseen_val,0,1.0
344,"Extract the product department (electronics/apparel/home) from this item description: 'Product SKU-4680: USB Condenser Podcast Microphone' as JSON: { 'department':",electronics,ecommerce_routing,unseen_val,0,1.0
345,"Extract the product department (electronics/apparel/home) from this item description: 'Product SKU-5791: Floating Wooden Wall Display Shelves' as JSON: { 'department':",home,ecommerce_routing,unseen_val,0,1.0
346,"Extract the product department (electronics/apparel/home) from this item description: 'Product SKU-6802: Compression Ankle Running Socks Pack' as JSON: { 'department':",apparel,ecommerce_routing,unseen_val,0,1.0
347,"Extract the product department (electronics/apparel/home) from this item description: 'Product SKU-7913: Fast Wireless Phone Charging Pad' as JSON: { 'department':",electronics,ecommerce_routing,unseen_val,0,1.0
348,"Extract the product department (electronics/apparel/home) from this item description: 'Product SKU-8024: Cast Iron Skillet pre-seasoned pan' as JSON: { 'department':",home,ecommerce_routing,unseen_val,0,1.0
349,"Extract the product department (electronics/apparel/home) from this item description: 'Product SKU-9135: Lightweight Packable Raincoat Hooded' as JSON: { 'department':",apparel,ecommerce_routing,unseen_val,0,1.0
350,"Extract the product department (electronics/apparel/home) from this item description: 'Product SKU-0246: Smart Wi-Fi Enabled Power Strip' as JSON: { 'department':",electronics,ecommerce_routing,unseen_val,0,1.0
351,"Extract the product department (electronics/apparel/home) from this item description: 'Product SKU-1470: Bamboo Fiber Kitchen Towels Set' as JSON: { 'department':",home,ecommerce_routing,unseen_val,0,1.0
352,"Extract the product department (electronics/apparel/home) from this item description: 'Product SKU-2581: Leather Bifold Wallet with RFID' as JSON: { 'department':",apparel,ecommerce_routing,unseen_val,0,1.0
353,"Extract the product department (electronics/apparel/home) from this item description: 'Product SKU-3692: Multi-Port USB-C Charging Hub' as JSON: { 'department':",electronics,ecommerce_routing,unseen_val,0,1.0
354,"Extract the product department (electronics/apparel/home) from this item description: 'Product SKU-4703: Non-Slip Bathroom Accent Rug' as JSON: { 'department':",home,ecommerce_routing,unseen_val,0,1.0
355,"Extract the product department (electronics/apparel/home) from this item description: 'Product SKU-5814: Classic Denim Jean Jacket' as JSON: { 'department':",apparel,ecommerce_routing,unseen_val,0,1.0
356,"Extract the product department (electronics/apparel/home) from this item description: 'Product SKU-6925: Rechargeable AA Batteries Pack' as JSON: { 'department':",electronics,ecommerce_routing,unseen_val,0,1.0
357,"Extract the product department (electronics/apparel/home) from this item description: 'Product SKU-8036: Stainless Steel Nested Mixing Bowls' as JSON: { 'department':",home,ecommerce_routing,unseen_val,0,1.0
358,"Extract the product department (electronics/apparel/home) from this item description: 'Product SKU-9147: Wool Blend Crewneck Pullover' as JSON: { 'department':",apparel,ecommerce_routing,unseen_val,0,1.0
359,"Extract the product department (electronics/apparel/home) from this item description: 'Product SKU-0258: Smart Plug Mini with Energy Monitor' as JSON: { 'department':",electronics,ecommerce_routing,unseen_val,0,1.0
360,"Extract the product department (electronics/apparel/home) from this item description: 'Product SKU-1369: Memory Foam Contour Bath Mat' as JSON: { 'department':",home,ecommerce_routing,unseen_val,0,1.0
361,"Extract the product department (electronics/apparel/home) from this item description: 'Product SKU-2470: Canvas Weekender Travel Duffel' as JSON: { 'department':",apparel,ecommerce_routing,unseen_val,0,1.0
362,"Extract the product department (electronics/apparel/home) from this item description: 'Product SKU-3581: Bluetooth Transmitter for Television' as JSON: { 'department':",electronics,ecommerce_routing,unseen_val,0,1.0
363,"Extract the product department (electronics/apparel/home) from this item description: 'Product SKU-4692: Microfiber Spray Mop for Floor' as JSON: { 'department':",home,ecommerce_routing,unseen_val,0,1.0
364,"Extract the product department (electronics/apparel/home) from this item description: 'Product SKU-5703: Activewear Athletic Running Shorts' as JSON: { 'department':",apparel,ecommerce_routing,unseen_val,0,1.0
365,"Extract the product department (electronics/apparel/home) from this item description: 'Product SKU-6814: USB Recording Condenser Mic' as JSON: { 'department':",electronics,ecommerce_routing,unseen_val,0,1.0
366,"Extract the heart rate status (normal/bradycardia/tachycardia) from this vital log: 'Heart rate observed at 52 BPM' as JSON: { 'status':",bradycardia,clinical_nlp,unseen_val,1,1.5
367,"Extract the heart rate status (normal/bradycardia/tachycardia) from this vital log: 'Heart rate observed at 112 BPM' as JSON: { 'status':",tachycardia,clinical_nlp,unseen_val,1,1.5
368,"Extract the heart rate status (normal/bradycardia/tachycardia) from this vital log: 'Heart rate observed at 72 BPM' as JSON: { 'status':",normal,clinical_nlp,unseen_val,0,1.0
369,"Extract the heart rate status (normal/bradycardia/tachycardia) from this vital log: 'Heart rate observed at 48 BPM' as JSON: { 'status':",bradycardia,clinical_nlp,unseen_val,1,1.5
370,"Extract the heart rate status (normal/bradycardia/tachycardia) from this vital log: 'Heart rate observed at 125 BPM' as JSON: { 'status':",tachycardia,clinical_nlp,unseen_val,1,1.5
371,"Extract the heart rate status (normal/bradycardia/tachycardia) from this vital log: 'Heart rate observed at 80 BPM' as JSON: { 'status':",normal,clinical_nlp,unseen_val,0,1.0
372,"Extract the heart rate status (normal/bradycardia/tachycardia) from this vital log: 'Heart rate observed at 55 BPM' as JSON: { 'status':",bradycardia,clinical_nlp,unseen_val,1,1.5
373,"Extract the heart rate status (normal/bradycardia/tachycardia) from this vital log: 'Heart rate observed at 105 BPM' as JSON: { 'status':",tachycardia,clinical_nlp,unseen_val,1,1.5
374,"Extract the heart rate status (normal/bradycardia/tachycardia) from this vital log: 'Heart rate observed at 65 BPM' as JSON: { 'status':",normal,clinical_nlp,unseen_val,0,1.0
375,"Extract the heart rate status (normal/bradycardia/tachycardia) from this vital log: 'Heart rate observed at 50 BPM' as JSON: { 'status':",bradycardia,clinical_nlp,unseen_val,1,1.5
376,"Extract the heart rate status (normal/bradycardia/tachycardia) from this vital log: 'Heart rate observed at 118 BPM' as JSON: { 'status':",tachycardia,clinical_nlp,unseen_val,1,1.5
377,"Extract the heart rate status (normal/bradycardia/tachycardia) from this vital log: 'Heart rate observed at 75 BPM' as JSON: { 'status':",normal,clinical_nlp,unseen_val,0,1.0
378,"Extract the heart rate status (normal/bradycardia/tachycardia) from this vital log: 'Heart rate observed at 58 BPM' as JSON: { 'status':",bradycardia,clinical_nlp,unseen_val,1,1.5
379,"Extract the heart rate status (normal/bradycardia/tachycardia) from this vital log: 'Heart rate observed at 130 BPM' as JSON: { 'status':",tachycardia,clinical_nlp,unseen_val,1,1.5
380,"Extract the heart rate status (normal/bradycardia/tachycardia) from this vital log: 'Heart rate observed at 85 BPM' as JSON: { 'status':",normal,clinical_nlp,unseen_val,0,1.0
381,"Extract the heart rate status (normal/bradycardia/tachycardia) from this vital log: 'Heart rate observed at 45 BPM' as JSON: { 'status':",bradycardia,clinical_nlp,unseen_val,1,1.5
382,"Extract the heart rate status (normal/bradycardia/tachycardia) from this vital log: 'Heart rate observed at 115 BPM' as JSON: { 'status':",tachycardia,clinical_nlp,unseen_val,1,1.5
383,"Extract the heart rate status (normal/bradycardia/tachycardia) from this vital log: 'Heart rate observed at 90 BPM' as JSON: { 'status':",normal,clinical_nlp,unseen_val,0,1.0
384,"Extract the heart rate status (normal/bradycardia/tachycardia) from this vital log: 'Heart rate observed at 53 BPM' as JSON: { 'status':",bradycardia,clinical_nlp,unseen_val,1,1.5
385,"Extract the heart rate status (normal/bradycardia/tachycardia) from this vital log: 'Heart rate observed at 110 BPM' as JSON: { 'status':",tachycardia,clinical_nlp,unseen_val,1,1.5
386,"Extract the heart rate status (normal/bradycardia/tachycardia) from this vital log: 'Heart rate observed at 70 BPM' as JSON: { 'status':",normal,clinical_nlp,unseen_val,0,1.0
387,"Extract the heart rate status (normal/bradycardia/tachycardia) from this vital log: 'Heart rate observed at 51 BPM' as JSON: { 'status':",bradycardia,clinical_nlp,unseen_val,1,1.5
388,"Extract the heart rate status (normal/bradycardia/tachycardia) from this vital log: 'Heart rate observed at 122 BPM' as JSON: { 'status':",tachycardia,clinical_nlp,unseen_val,1,1.5
389,"Extract the heart rate status (normal/bradycardia/tachycardia) from this vital log: 'Heart rate observed at 68 BPM' as JSON: { 'status':",normal,clinical_nlp,unseen_val,0,1.0
390,"Extract the heart rate status (normal/bradycardia/tachycardia) from this vital log: 'Heart rate observed at 49 BPM' as JSON: { 'status':",bradycardia,clinical_nlp,unseen_val,1,1.5
391,"Extract the heart rate status (normal/bradycardia/tachycardia) from this vital log: 'Heart rate observed at 108 BPM' as JSON: { 'status':",tachycardia,clinical_nlp,unseen_val,1,1.5
392,"Extract the heart rate status (normal/bradycardia/tachycardia) from this vital log: 'Heart rate observed at 78 BPM' as JSON: { 'status':",normal,clinical_nlp,unseen_val,0,1.0
393,"Extract the heart rate status (normal/bradycardia/tachycardia) from this vital log: 'Heart rate observed at 56 BPM' as JSON: { 'status':",bradycardia,clinical_nlp,unseen_val,1,1.5
394,"Extract the heart rate status (normal/bradycardia/tachycardia) from this vital log: 'Heart rate observed at 120 BPM' as JSON: { 'status':",tachycardia,clinical_nlp,unseen_val,1,1.5
395,"Extract the heart rate status (normal/bradycardia/tachycardia) from this vital log: 'Heart rate observed at 74 BPM' as JSON: { 'status':",normal,clinical_nlp,unseen_val,0,1.0
396,"Extract the heart rate status (normal/bradycardia/tachycardia) from this vital log: 'Heart rate observed at 57 BPM' as JSON: { 'status':",bradycardia,clinical_nlp,unseen_val,1,1.5
397,"Extract the heart rate status (normal/bradycardia/tachycardia) from this vital log: 'Heart rate observed at 128 BPM' as JSON: { 'status':",tachycardia,clinical_nlp,unseen_val,1,1.5
398,"Extract the heart rate status (normal/bradycardia/tachycardia) from this vital log: 'Heart rate observed at 88 BPM' as JSON: { 'status':",normal,clinical_nlp,unseen_val,0,1.0
399,"Extract the heart rate status (normal/bradycardia/tachycardia) from this vital log: 'Heart rate observed at 54 BPM' as JSON: { 'status':",bradycardia,clinical_nlp,unseen_val,1,1.5
400,"Extract the heart rate status (normal/bradycardia/tachycardia) from this vital log: 'Heart rate observed at 116 BPM' as JSON: { 'status':",tachycardia,clinical_nlp,unseen_val,1,1.5
401,"Extract the heart rate status (normal/bradycardia/tachycardia) from this vital log: 'Heart rate observed at 82 BPM' as JSON: { 'status':",normal,clinical_nlp,unseen_val,0,1.0
402,"Extract the heart rate status (normal/bradycardia/tachycardia) from this vital log: 'Heart rate observed at 47 BPM' as JSON: { 'status':",bradycardia,clinical_nlp,unseen_val,1,1.5
403,"Extract the heart rate status (normal/bradycardia/tachycardia) from this vital log: 'Heart rate observed at 124 BPM' as JSON: { 'status':",tachycardia,clinical_nlp,unseen_val,1,1.5
404,"Extract the heart rate status (normal/bradycardia/tachycardia) from this vital log: 'Heart rate observed at 76 BPM' as JSON: { 'status':",normal,clinical_nlp,unseen_val,0,1.0
405,"Extract the heart rate status (normal/bradycardia/tachycardia) from this vital log: 'Heart rate observed at 59 BPM' as JSON: { 'status':",bradycardia,clinical_nlp,unseen_val,1,1.5
406,"Extract the security group access level (public/private) from this rule: 'Rule-10 configures port 22 for CIDR 0.0.0.0/0' as JSON: { 'access':",public,security_audit,unseen_val,1,2.0
407,"Extract the security group access level (public/private) from this rule: 'Rule-11 configures port 80 for CIDR 10.0.0.0/8' as JSON: { 'access':",private,security_audit,unseen_val,0,1.0
408,"Extract the security group access level (public/private) from this rule: 'Rule-12 configures port 443 for CIDR 192.168.1.0/24' as JSON: { 'access':",private,security_audit,unseen_val,0,1.0
409,"Extract the security group access level (public/private) from this rule: 'Rule-13 configures port 3306 for CIDR 0.0.0.0/0' as JSON: { 'access':",public,security_audit,unseen_val,1,2.0
410,"Extract the security group access level (public/private) from this rule: 'Rule-14 configures port 8080 for CIDR 172.16.0.0/12' as JSON: { 'access':",private,security_audit,unseen_val,0,1.0
411,"Extract the security group access level (public/private) from this rule: 'Rule-15 configures port 22 for CIDR 192.168.1.0/24' as JSON: { 'access':",private,security_audit,unseen_val,0,1.0
412,"Extract the security group access level (public/private) from this rule: 'Rule-16 configures port 80 for CIDR 0.0.0.0/0' as JSON: { 'access':",public,security_audit,unseen_val,0,1.0
413,"Extract the security group access level (public/private) from this rule: 'Rule-17 configures port 443 for CIDR 0.0.0.0/0' as JSON: { 'access':",public,security_audit,unseen_val,0,1.0
414,"Extract the security group access level (public/private) from this rule: 'Rule-18 configures port 3306 for CIDR 10.0.0.0/8' as JSON: { 'access':",private,security_audit,unseen_val,0,1.0
415,"Extract the security group access level (public/private) from this rule: 'Rule-19 configures port 8080 for CIDR 0.0.0.0/0' as JSON: { 'access':",public,security_audit,unseen_val,0,1.0
416,"Extract the security group access level (public/private) from this rule: 'Rule-20 configures port 22 for CIDR 10.0.0.0/8' as JSON: { 'access':",private,security_audit,unseen_val,0,1.0
417,"Extract the security group access level (public/private) from this rule: 'Rule-21 configures port 80 for CIDR 192.168.1.0/24' as JSON: { 'access':",private,security_audit,unseen_val,0,1.0
418,"Extract the security group access level (public/private) from this rule: 'Rule-22 configures port 443 for CIDR 172.16.0.0/12' as JSON: { 'access':",private,security_audit,unseen_val,0,1.0
419,"Extract the security group access level (public/private) from this rule: 'Rule-23 configures port 3306 for CIDR 172.16.0.0/12' as JSON: { 'access':",private,security_audit,unseen_val,0,1.0
420,"Extract the security group access level (public/private) from this rule: 'Rule-24 configures port 8080 for CIDR 192.168.1.0/24' as JSON: { 'access':",private,security_audit,unseen_val,0,1.0
421,"Extract the security group access level (public/private) from this rule: 'Rule-25 configures port 22 for CIDR 172.16.0.0/12' as JSON: { 'access':",private,security_audit,unseen_val,0,1.0
422,"Extract the security group access level (public/private) from this rule: 'Rule-26 configures port 80 for CIDR 10.0.0.0/8' as JSON: { 'access':",private,security_audit,unseen_val,0,1.0
423,"Extract the security group access level (public/private) from this rule: 'Rule-27 configures port 443 for CIDR 10.0.0.0/8' as JSON: { 'access':",private,security_audit,unseen_val,0,1.0
