id,prompt,target,task_type,split,is_critical,criticality_weight
240,"Classify security risk as low, medium, or high: FailedLogin root from public IP with 18 attempts and no MFA. Answer:",high,security_triage,seen_val,1,2.0
241,"Extract API action get, post, or delete from rule: 'Delete expired sessions from Redis cache'. Answer:",delete,api_routing,seen_val,1,1.5
242,"Classify IAM role as admin, editor, or viewer: 'Can view dashboards and export read-only audit logs'. Answer:",viewer,iam_audit,seen_val,0,1.0
243,Classify payment gateway status as approved or declined: 'manual merchant override approved after review'. Answer:,approved,fintech_audit,seen_val,1,1.5
244,"Classify heart rate status as normal, bradycardia, or tachycardia: heart rate 112 BPM. Answer:",tachycardia,clinical_nlp,seen_val,1,1.5
245,"Classify product department as electronics, apparel, or home: 'water resistant hiking jacket'. Answer:",apparel,ecommerce_routing,seen_val,0,1.0
246,Classify network exposure as public or private: security group has port 443 opened to 10.0.0.0/8. Answer:,private,security_audit,seen_val,0,1.0
247,Complete with one exact token: A repeated validation failure across both systems is,persistent,governance_cloze,seen_val,0,1.0
248,"Classify security risk as low, medium, or high: S3 bucket created private for staging logs. Answer:",low,security_triage,seen_val,0,1.0
249,"Extract API action get, post, or delete from rule: 'Load model confidence audit trace'. Answer:",get,api_routing,seen_val,0,1.0
250,"Classify IAM role as admin, editor, or viewer: 'Can revise documentation pages but cannot change access groups'. Answer:",editor,iam_audit,seen_val,0,1.0
251,Classify payment gateway status as approved or declined: 'tokenized wallet authenticated and cleared'. Answer:,approved,fintech_audit,seen_val,0,1.0
252,"Classify heart rate status as normal, bradycardia, or tachycardia: heart rate 48 BPM. Answer:",bradycardia,clinical_nlp,seen_val,1,1.5
253,"Classify product department as electronics, apparel, or home: 'cotton slim fit formal shirt'. Answer:",apparel,ecommerce_routing,seen_val,0,1.0
254,Classify network exposure as public or private: security group has port 3389 opened to 0.0.0.0/0. Answer:,public,security_audit,seen_val,1,2.0
255,Complete with one exact token: A rule preventing unsafe promotion is a,gate,governance_cloze,seen_val,1,1.5
256,"Classify security risk as low, medium, or high: ReadOnly policy attached to audit bot with MFA verified. Answer:",low,security_triage,seen_val,0,1.0
257,"Extract API action get, post, or delete from rule: 'Provision customer consent record'. Answer:",post,api_routing,seen_val,0,1.0
258,"Classify IAM role as admin, editor, or viewer: 'Can assign privileges and manage tenant security settings'. Answer:",admin,iam_audit,seen_val,1,2.0
259,Classify payment gateway status as approved or declined: 'issuer declined due to insufficient funds'. Answer:,declined,fintech_audit,seen_val,0,1.0
260,"Classify heart rate status as normal, bradycardia, or tachycardia: heart rate 72 BPM. Answer:",normal,clinical_nlp,seen_val,0,1.0
261,"Classify product department as electronics, apparel, or home: 'wireless bluetooth headphones'. Answer:",electronics,ecommerce_routing,seen_val,0,1.0
262,Classify network exposure as public or private: security group has port 3306 opened to 0.0.0.0/0. Answer:,public,security_audit,seen_val,1,2.0
263,Complete with one exact token: A formerly correct output becoming wrong is a,regression,governance_cloze,seen_val,1,1.5
264,"Classify security risk as low, medium, or high: SSH key added with 1024 bit strength for temporary contractor account. Answer:",medium,security_triage,seen_val,1,1.5
265,"Extract API action get, post, or delete from rule: 'Erase stale backup snapshots'. Answer:",delete,api_routing,seen_val,1,1.5
266,"Classify IAM role as admin, editor, or viewer: 'Can view dashboards and export read-only audit logs'. Answer:",viewer,iam_audit,seen_val,0,1.0
267,Classify payment gateway status as approved or declined: 'manual merchant override approved after review'. Answer:,approved,fintech_audit,seen_val,1,1.5
268,"Classify heart rate status as normal, bradycardia, or tachycardia: heart rate 112 BPM. Answer:",tachycardia,clinical_nlp,seen_val,1,1.5
269,"Classify product department as electronics, apparel, or home: 'water resistant hiking jacket'. Answer:",apparel,ecommerce_routing,seen_val,0,1.0
270,Classify network exposure as public or private: security group has port 22 opened to 0.0.0.0/0. Answer:,public,security_audit,seen_val,1,2.0
271,Complete with one exact token: A model answer withheld because risk remains unresolved is an,abstain,governance_cloze,seen_val,1,1.5
272,"Classify security risk as low, medium, or high: Public bucket enabled for finance exports containing invoice archives. Answer:",high,security_triage,seen_val,1,2.0
273,"Extract API action get, post, or delete from rule: 'Retrieve shipment tracking history'. Answer:",get,api_routing,seen_val,0,1.0
274,"Classify IAM role as admin, editor, or viewer: 'Can revise documentation pages but cannot change access groups'. Answer:",editor,iam_audit,seen_val,0,1.0
275,Classify payment gateway status as approved or declined: 'tokenized wallet authenticated and cleared'. Answer:,approved,fintech_audit,seen_val,0,1.0
276,"Classify heart rate status as normal, bradycardia, or tachycardia: heart rate 48 BPM. Answer:",bradycardia,clinical_nlp,seen_val,1,1.5
277,"Classify product department as electronics, apparel, or home: 'cotton slim fit formal shirt'. Answer:",apparel,ecommerce_routing,seen_val,0,1.0
278,Classify network exposure as public or private: security group has port 6379 opened to 192.168.1.0/24. Answer:,private,security_audit,seen_val,0,1.0
279,Complete with one exact token: A structured machine-readable data format is,JSON,governance_cloze,seen_val,0,1.0
280,"Classify security risk as low, medium, or high: FailedLogin root from public IP with 18 attempts and no MFA. Answer:",high,security_triage,seen_val,1,2.0
281,"Extract API action get, post, or delete from rule: 'Delete expired sessions from Redis cache'. Answer:",delete,api_routing,seen_val,1,1.5
282,"Classify IAM role as admin, editor, or viewer: 'Can assign privileges and manage tenant security settings'. Answer:",admin,iam_audit,seen_val,1,2.0
283,Classify payment gateway status as approved or declined: 'issuer declined due to insufficient funds'. Answer:,declined,fintech_audit,seen_val,0,1.0
284,"Classify heart rate status as normal, bradycardia, or tachycardia: heart rate 72 BPM. Answer:",normal,clinical_nlp,seen_val,0,1.0
285,"Classify product department as electronics, apparel, or home: 'wireless bluetooth headphones'. Answer:",electronics,ecommerce_routing,seen_val,0,1.0
286,Classify network exposure as public or private: security group has port 443 opened to 10.0.0.0/8. Answer:,private,security_audit,seen_val,0,1.0
287,Complete with one exact token: A repeated validation failure across both systems is,persistent,governance_cloze,seen_val,0,1.0
288,"Classify security risk as low, medium, or high: S3 bucket created private for staging logs. Answer:",low,security_triage,seen_val,0,1.0
289,"Extract API action get, post, or delete from rule: 'Load model confidence audit trace'. Answer:",get,api_routing,seen_val,0,1.0
290,"Classify IAM role as admin, editor, or viewer: 'Can view dashboards and export read-only audit logs'. Answer:",viewer,iam_audit,seen_val,0,1.0
291,Classify payment gateway status as approved or declined: 'manual merchant override approved after review'. Answer:,approved,fintech_audit,seen_val,1,1.5
292,"Classify heart rate status as normal, bradycardia, or tachycardia: heart rate 112 BPM. Answer:",tachycardia,clinical_nlp,seen_val,1,1.5
293,"Classify product department as electronics, apparel, or home: 'water resistant hiking jacket'. Answer:",apparel,ecommerce_routing,seen_val,0,1.0
294,Classify network exposure as public or private: security group has port 3389 opened to 0.0.0.0/0. Answer:,public,security_audit,seen_val,1,2.0
295,Complete with one exact token: A rule preventing unsafe promotion is a,gate,governance_cloze,seen_val,1,1.5
296,"Classify security risk as low, medium, or high: ReadOnly policy attached to audit bot with MFA verified. Answer:",low,security_triage,seen_val,0,1.0
297,"Extract API action get, post, or delete from rule: 'Provision customer consent record'. Answer:",post,api_routing,seen_val,0,1.0
298,"Classify IAM role as admin, editor, or viewer: 'Can revise documentation pages but cannot change access groups'. Answer:",editor,iam_audit,seen_val,0,1.0
299,Classify payment gateway status as approved or declined: 'tokenized wallet authenticated and cleared'. Answer:,approved,fintech_audit,seen_val,0,1.0
300,"Classify heart rate status as normal, bradycardia, or tachycardia: heart rate 48 BPM. Answer:",bradycardia,clinical_nlp,seen_val,1,1.5
301,"Classify product department as electronics, apparel, or home: 'cotton slim fit formal shirt'. Answer:",apparel,ecommerce_routing,seen_val,0,1.0
302,Classify network exposure as public or private: security group has port 3306 opened to 0.0.0.0/0. Answer:,public,security_audit,seen_val,1,2.0
303,Complete with one exact token: A formerly correct output becoming wrong is a,regression,governance_cloze,seen_val,1,1.5
304,"Classify security risk as low, medium, or high: SSH key added with 1024 bit strength for temporary contractor account. Answer:",medium,security_triage,seen_val,1,1.5
305,"Extract API action get, post, or delete from rule: 'Erase stale backup snapshots'. Answer:",delete,api_routing,seen_val,1,1.5
306,"Classify IAM role as admin, editor, or viewer: 'Can assign privileges and manage tenant security settings'. Answer:",admin,iam_audit,seen_val,1,2.0
307,Classify payment gateway status as approved or declined: 'issuer declined due to insufficient funds'. Answer:,declined,fintech_audit,seen_val,0,1.0
308,"Classify heart rate status as normal, bradycardia, or tachycardia: heart rate 72 BPM. Answer:",normal,clinical_nlp,seen_val,0,1.0
309,"Classify product department as electronics, apparel, or home: 'wireless bluetooth headphones'. Answer:",electronics,ecommerce_routing,seen_val,0,1.0
310,Classify network exposure as public or private: security group has port 22 opened to 0.0.0.0/0. Answer:,public,security_audit,seen_val,1,2.0
311,Complete with one exact token: A model answer withheld because risk remains unresolved is an,abstain,governance_cloze,seen_val,1,1.5
312,"Classify security risk as low, medium, or high: Public bucket enabled for finance exports containing invoice archives. Answer:",high,security_triage,seen_val,1,2.0
313,"Extract API action get, post, or delete from rule: 'Retrieve shipment tracking history'. Answer:",get,api_routing,seen_val,0,1.0
314,"Classify IAM role as admin, editor, or viewer: 'Can view dashboards and export read-only audit logs'. Answer:",viewer,iam_audit,seen_val,0,1.0
315,Classify payment gateway status as approved or declined: 'manual merchant override approved after review'. Answer:,approved,fintech_audit,seen_val,1,1.5
316,"Classify heart rate status as normal, bradycardia, or tachycardia: heart rate 112 BPM. Answer:",tachycardia,clinical_nlp,seen_val,1,1.5
317,"Classify product department as electronics, apparel, or home: 'water resistant hiking jacket'. Answer:",apparel,ecommerce_routing,seen_val,0,1.0
318,Classify network exposure as public or private: security group has port 6379 opened to 192.168.1.0/24. Answer:,private,security_audit,seen_val,0,1.0
319,Complete with one exact token: A structured machine-readable data format is,JSON,governance_cloze,seen_val,0,1.0
320,"Classify security risk as low, medium, or high: FailedLogin root from public IP with 18 attempts and no MFA. Answer:",high,security_triage,seen_val,1,2.0
321,"Extract API action get, post, or delete from rule: 'Delete expired sessions from Redis cache'. Answer:",delete,api_routing,seen_val,1,1.5
322,"Classify IAM role as admin, editor, or viewer: 'Can revise documentation pages but cannot change access groups'. Answer:",editor,iam_audit,seen_val,0,1.0
323,Classify payment gateway status as approved or declined: 'tokenized wallet authenticated and cleared'. Answer:,approved,fintech_audit,seen_val,0,1.0
324,"Classify heart rate status as normal, bradycardia, or tachycardia: heart rate 48 BPM. Answer:",bradycardia,clinical_nlp,seen_val,1,1.5
325,"Classify product department as electronics, apparel, or home: 'cotton slim fit formal shirt'. Answer:",apparel,ecommerce_routing,seen_val,0,1.0
326,Classify network exposure as public or private: security group has port 443 opened to 10.0.0.0/8. Answer:,private,security_audit,unseen_val,0,1.0
327,Complete with one exact token: A repeated validation failure across both systems is,persistent,governance_cloze,unseen_val,0,1.0
328,"Classify security risk as low, medium, or high: S3 bucket created private for staging logs. Answer:",low,security_triage,unseen_val,0,1.0
329,"Extract API action get, post, or delete from rule: 'Load model confidence audit trace'. Answer:",get,api_routing,unseen_val,0,1.0
330,"Classify IAM role as admin, editor, or viewer: 'Can assign privileges and manage tenant security settings'. Answer:",admin,iam_audit,unseen_val,1,2.0
331,Classify payment gateway status as approved or declined: 'issuer declined due to insufficient funds'. Answer:,declined,fintech_audit,unseen_val,0,1.0
332,"Classify heart rate status as normal, bradycardia, or tachycardia: heart rate 72 BPM. Answer:",normal,clinical_nlp,unseen_val,0,1.0
333,"Classify product department as electronics, apparel, or home: 'wireless bluetooth headphones'. Answer:",electronics,ecommerce_routing,unseen_val,0,1.0
334,Classify network exposure as public or private: security group has port 3389 opened to 0.0.0.0/0. Answer:,public,security_audit,unseen_val,1,2.0
335,Complete with one exact token: A rule preventing unsafe promotion is a,gate,governance_cloze,unseen_val,1,1.5
336,"Classify security risk as low, medium, or high: ReadOnly policy attached to audit bot with MFA verified. Answer:",low,security_triage,unseen_val,0,1.0
337,"Extract API action get, post, or delete from rule: 'Provision customer consent record'. Answer:",post,api_routing,unseen_val,0,1.0
338,"Classify IAM role as admin, editor, or viewer: 'Can view dashboards and export read-only audit logs'. Answer:",viewer,iam_audit,unseen_val,0,1.0
339,Classify payment gateway status as approved or declined: 'manual merchant override approved after review'. Answer:,approved,fintech_audit,unseen_val,1,1.5
340,"Classify heart rate status as normal, bradycardia, or tachycardia: heart rate 112 BPM. Answer:",tachycardia,clinical_nlp,unseen_val,1,1.5
341,"Classify product department as electronics, apparel, or home: 'water resistant hiking jacket'. Answer:",apparel,ecommerce_routing,unseen_val,0,1.0
342,Classify network exposure as public or private: security group has port 3306 opened to 0.0.0.0/0. Answer:,public,security_audit,unseen_val,1,2.0
343,Complete with one exact token: A formerly correct output becoming wrong is a,regression,governance_cloze,unseen_val,1,1.5
344,"Classify security risk as low, medium, or high: SSH key added with 1024 bit strength for temporary contractor account. Answer:",medium,security_triage,unseen_val,1,1.5
345,"Extract API action get, post, or delete from rule: 'Erase stale backup snapshots'. Answer:",delete,api_routing,unseen_val,1,1.5
346,"Classify IAM role as admin, editor, or viewer: 'Can revise documentation pages but cannot change access groups'. Answer:",editor,iam_audit,unseen_val,0,1.0
347,Classify payment gateway status as approved or declined: 'tokenized wallet authenticated and cleared'. Answer:,approved,fintech_audit,unseen_val,0,1.0
348,"Classify heart rate status as normal, bradycardia, or tachycardia: heart rate 48 BPM. Answer:",bradycardia,clinical_nlp,unseen_val,1,1.5
349,"Classify product department as electronics, apparel, or home: 'cotton slim fit formal shirt'. Answer:",apparel,ecommerce_routing,unseen_val,0,1.0
350,Classify network exposure as public or private: security group has port 22 opened to 0.0.0.0/0. Answer:,public,security_audit,unseen_val,1,2.0
351,Complete with one exact token: A model answer withheld because risk remains unresolved is an,abstain,governance_cloze,unseen_val,1,1.5
352,"Classify security risk as low, medium, or high: Public bucket enabled for finance exports containing invoice archives. Answer:",high,security_triage,unseen_val,1,2.0
353,"Extract API action get, post, or delete from rule: 'Retrieve shipment tracking history'. Answer:",get,api_routing,unseen_val,0,1.0
354,"Classify IAM role as admin, editor, or viewer: 'Can assign privileges and manage tenant security settings'. Answer:",admin,iam_audit,unseen_val,1,2.0
355,Classify payment gateway status as approved or declined: 'issuer declined due to insufficient funds'. Answer:,declined,fintech_audit,unseen_val,0,1.0
356,"Classify heart rate status as normal, bradycardia, or tachycardia: heart rate 72 BPM. Answer:",normal,clinical_nlp,unseen_val,0,1.0
357,"Classify product department as electronics, apparel, or home: 'wireless bluetooth headphones'. Answer:",electronics,ecommerce_routing,unseen_val,0,1.0
358,Classify network exposure as public or private: security group has port 6379 opened to 192.168.1.0/24. Answer:,private,security_audit,unseen_val,0,1.0
359,Complete with one exact token: A structured machine-readable data format is,JSON,governance_cloze,unseen_val,0,1.0
360,"Classify security risk as low, medium, or high: FailedLogin root from public IP with 18 attempts and no MFA. Answer:",high,security_triage,unseen_val,1,2.0
361,"Extract API action get, post, or delete from rule: 'Delete expired sessions from Redis cache'. Answer:",delete,api_routing,unseen_val,1,1.5
362,"Classify IAM role as admin, editor, or viewer: 'Can view dashboards and export read-only audit logs'. Answer:",viewer,iam_audit,unseen_val,0,1.0
363,Classify payment gateway status as approved or declined: 'manual merchant override approved after review'. Answer:,approved,fintech_audit,unseen_val,1,1.5
364,"Classify heart rate status as normal, bradycardia, or tachycardia: heart rate 112 BPM. Answer:",tachycardia,clinical_nlp,unseen_val,1,1.5
365,"Classify product department as electronics, apparel, or home: 'water resistant hiking jacket'. Answer:",apparel,ecommerce_routing,unseen_val,0,1.0
366,Classify network exposure as public or private: security group has port 443 opened to 10.0.0.0/8. Answer:,private,security_audit,unseen_val,0,1.0
367,Complete with one exact token: A repeated validation failure across both systems is,persistent,governance_cloze,unseen_val,0,1.0
368,"Classify security risk as low, medium, or high: S3 bucket created private for staging logs. Answer:",low,security_triage,unseen_val,0,1.0
369,"Extract API action get, post, or delete from rule: 'Load model confidence audit trace'. Answer:",get,api_routing,unseen_val,0,1.0
370,"Classify IAM role as admin, editor, or viewer: 'Can revise documentation pages but cannot change access groups'. Answer:",editor,iam_audit,unseen_val,0,1.0
371,Classify payment gateway status as approved or declined: 'tokenized wallet authenticated and cleared'. Answer:,approved,fintech_audit,unseen_val,0,1.0
372,"Classify heart rate status as normal, bradycardia, or tachycardia: heart rate 48 BPM. Answer:",bradycardia,clinical_nlp,unseen_val,1,1.5
373,"Classify product department as electronics, apparel, or home: 'cotton slim fit formal shirt'. Answer:",apparel,ecommerce_routing,unseen_val,0,1.0
374,Classify network exposure as public or private: security group has port 3389 opened to 0.0.0.0/0. Answer:,public,security_audit,unseen_val,1,2.0
375,Complete with one exact token: A rule preventing unsafe promotion is a,gate,governance_cloze,unseen_val,1,1.5
376,"Classify security risk as low, medium, or high: ReadOnly policy attached to audit bot with MFA verified. Answer:",low,security_triage,unseen_val,0,1.0
377,"Extract API action get, post, or delete from rule: 'Provision customer consent record'. Answer:",post,api_routing,unseen_val,0,1.0
378,"Classify IAM role as admin, editor, or viewer: 'Can assign privileges and manage tenant security settings'. Answer:",admin,iam_audit,unseen_val,1,2.0
379,Classify payment gateway status as approved or declined: 'issuer declined due to insufficient funds'. Answer:,declined,fintech_audit,unseen_val,0,1.0
380,"Classify heart rate status as normal, bradycardia, or tachycardia: heart rate 72 BPM. Answer:",normal,clinical_nlp,unseen_val,0,1.0
381,"Classify product department as electronics, apparel, or home: 'wireless bluetooth headphones'. Answer:",electronics,ecommerce_routing,unseen_val,0,1.0
382,Classify network exposure as public or private: security group has port 3306 opened to 0.0.0.0/0. Answer:,public,security_audit,unseen_val,1,2.0
383,Complete with one exact token: A formerly correct output becoming wrong is a,regression,governance_cloze,unseen_val,1,1.5
384,"Classify security risk as low, medium, or high: SSH key added with 1024 bit strength for temporary contractor account. Answer:",medium,security_triage,unseen_val,1,1.5
385,"Extract API action get, post, or delete from rule: 'Erase stale backup snapshots'. Answer:",delete,api_routing,unseen_val,1,1.5
386,"Classify IAM role as admin, editor, or viewer: 'Can view dashboards and export read-only audit logs'. Answer:",viewer,iam_audit,unseen_val,0,1.0
387,Classify payment gateway status as approved or declined: 'manual merchant override approved after review'. Answer:,approved,fintech_audit,unseen_val,1,1.5
388,"Classify heart rate status as normal, bradycardia, or tachycardia: heart rate 112 BPM. Answer:",tachycardia,clinical_nlp,unseen_val,1,1.5
389,"Classify product department as electronics, apparel, or home: 'water resistant hiking jacket'. Answer:",apparel,ecommerce_routing,unseen_val,0,1.0
390,Classify network exposure as public or private: security group has port 22 opened to 0.0.0.0/0. Answer:,public,security_audit,unseen_val,1,2.0
391,Complete with one exact token: A model answer withheld because risk remains unresolved is an,abstain,governance_cloze,unseen_val,1,1.5
392,"Classify security risk as low, medium, or high: Public bucket enabled for finance exports containing invoice archives. Answer:",high,security_triage,unseen_val,1,2.0
393,"Extract API action get, post, or delete from rule: 'Retrieve shipment tracking history'. Answer:",get,api_routing,unseen_val,0,1.0
394,"Classify IAM role as admin, editor, or viewer: 'Can revise documentation pages but cannot change access groups'. Answer:",editor,iam_audit,unseen_val,0,1.0
395,Classify payment gateway status as approved or declined: 'tokenized wallet authenticated and cleared'. Answer:,approved,fintech_audit,unseen_val,0,1.0
396,"Classify heart rate status as normal, bradycardia, or tachycardia: heart rate 48 BPM. Answer:",bradycardia,clinical_nlp,unseen_val,1,1.5
397,"Classify product department as electronics, apparel, or home: 'cotton slim fit formal shirt'. Answer:",apparel,ecommerce_routing,unseen_val,0,1.0
398,Classify network exposure as public or private: security group has port 6379 opened to 192.168.1.0/24. Answer:,private,security_audit,unseen_val,0,1.0
399,Complete with one exact token: A structured machine-readable data format is,JSON,governance_cloze,unseen_val,0,1.0
400,"Classify security risk as low, medium, or high: FailedLogin root from public IP with 18 attempts and no MFA. Answer:",high,security_triage,unseen_val,1,2.0
401,"Extract API action get, post, or delete from rule: 'Delete expired sessions from Redis cache'. Answer:",delete,api_routing,unseen_val,1,1.5
402,"Classify IAM role as admin, editor, or viewer: 'Can assign privileges and manage tenant security settings'. Answer:",admin,iam_audit,unseen_val,1,2.0
403,Classify payment gateway status as approved or declined: 'issuer declined due to insufficient funds'. Answer:,declined,fintech_audit,unseen_val,0,1.0
404,"Classify heart rate status as normal, bradycardia, or tachycardia: heart rate 72 BPM. Answer:",normal,clinical_nlp,unseen_val,0,1.0
405,"Classify product department as electronics, apparel, or home: 'wireless bluetooth headphones'. Answer:",electronics,ecommerce_routing,unseen_val,0,1.0
406,Classify network exposure as public or private: security group has port 443 opened to 10.0.0.0/8. Answer:,private,security_audit,unseen_val,0,1.0
407,Complete with one exact token: A repeated validation failure across both systems is,persistent,governance_cloze,unseen_val,0,1.0
408,"Classify security risk as low, medium, or high: S3 bucket created private for staging logs. Answer:",low,security_triage,unseen_val,0,1.0
409,"Extract API action get, post, or delete from rule: 'Load model confidence audit trace'. Answer:",get,api_routing,unseen_val,0,1.0
410,"Classify IAM role as admin, editor, or viewer: 'Can view dashboards and export read-only audit logs'. Answer:",viewer,iam_audit,unseen_val,0,1.0
411,Classify payment gateway status as approved or declined: 'manual merchant override approved after review'. Answer:,approved,fintech_audit,unseen_val,1,1.5
412,"Classify heart rate status as normal, bradycardia, or tachycardia: heart rate 112 BPM. Answer:",tachycardia,clinical_nlp,unseen_val,1,1.5
413,"Classify product department as electronics, apparel, or home: 'water resistant hiking jacket'. Answer:",apparel,ecommerce_routing,unseen_val,0,1.0
414,Classify network exposure as public or private: security group has port 3389 opened to 0.0.0.0/0. Answer:,public,security_audit,unseen_val,1,2.0
415,Complete with one exact token: A rule preventing unsafe promotion is a,gate,governance_cloze,unseen_val,1,1.5
416,"Classify security risk as low, medium, or high: ReadOnly policy attached to audit bot with MFA verified. Answer:",low,security_triage,unseen_val,0,1.0
417,"Extract API action get, post, or delete from rule: 'Provision customer consent record'. Answer:",post,api_routing,unseen_val,0,1.0
418,"Classify IAM role as admin, editor, or viewer: 'Can revise documentation pages but cannot change access groups'. Answer:",editor,iam_audit,unseen_val,0,1.0
419,Classify payment gateway status as approved or declined: 'tokenized wallet authenticated and cleared'. Answer:,approved,fintech_audit,unseen_val,0,1.0
420,"Classify heart rate status as normal, bradycardia, or tachycardia: heart rate 48 BPM. Answer:",bradycardia,clinical_nlp,unseen_val,1,1.5
421,"Classify product department as electronics, apparel, or home: 'cotton slim fit formal shirt'. Answer:",apparel,ecommerce_routing,unseen_val,0,1.0
422,Classify network exposure as public or private: security group has port 3306 opened to 0.0.0.0/0. Answer:,public,security_audit,unseen_val,1,2.0
423,Complete with one exact token: A formerly correct output becoming wrong is a,regression,governance_cloze,unseen_val,1,1.5
424,"Classify security risk as low, medium, or high: SSH key added with 1024 bit strength for temporary contractor account. Answer:",medium,security_triage,unseen_val,1,1.5
425,"Extract API action get, post, or delete from rule: 'Erase stale backup snapshots'. Answer:",delete,api_routing,unseen_val,1,1.5
426,"Classify IAM role as admin, editor, or viewer: 'Can assign privileges and manage tenant security settings'. Answer:",admin,iam_audit,unseen_val,1,2.0
427,Classify payment gateway status as approved or declined: 'issuer declined due to insufficient funds'. Answer:,declined,fintech_audit,unseen_val,0,1.0
428,"Classify heart rate status as normal, bradycardia, or tachycardia: heart rate 72 BPM. Answer:",normal,clinical_nlp,unseen_val,0,1.0
429,"Classify product department as electronics, apparel, or home: 'wireless bluetooth headphones'. Answer:",electronics,ecommerce_routing,unseen_val,0,1.0
430,Classify network exposure as public or private: security group has port 22 opened to 0.0.0.0/0. Answer:,public,security_audit,unseen_val,1,2.0
431,Complete with one exact token: A model answer withheld because risk remains unresolved is an,abstain,governance_cloze,unseen_val,1,1.5
432,"Classify security risk as low, medium, or high: Public bucket enabled for finance exports containing invoice archives. Answer:",high,security_triage,unseen_val,1,2.0
433,"Extract API action get, post, or delete from rule: 'Retrieve shipment tracking history'. Answer:",get,api_routing,unseen_val,0,1.0
434,"Classify IAM role as admin, editor, or viewer: 'Can view dashboards and export read-only audit logs'. Answer:",viewer,iam_audit,unseen_val,0,1.0
435,Classify payment gateway status as approved or declined: 'manual merchant override approved after review'. Answer:,approved,fintech_audit,unseen_val,1,1.5
436,"Classify heart rate status as normal, bradycardia, or tachycardia: heart rate 112 BPM. Answer:",tachycardia,clinical_nlp,unseen_val,1,1.5
437,"Classify product department as electronics, apparel, or home: 'water resistant hiking jacket'. Answer:",apparel,ecommerce_routing,unseen_val,0,1.0
438,Classify network exposure as public or private: security group has port 6379 opened to 192.168.1.0/24. Answer:,private,security_audit,unseen_val,0,1.0
439,Complete with one exact token: A structured machine-readable data format is,JSON,governance_cloze,unseen_val,0,1.0
440,"Classify security risk as low, medium, or high: FailedLogin root from public IP with 18 attempts and no MFA. Answer:",high,security_triage,unseen_val,1,2.0
441,"Extract API action get, post, or delete from rule: 'Delete expired sessions from Redis cache'. Answer:",delete,api_routing,unseen_val,1,1.5
442,"Classify IAM role as admin, editor, or viewer: 'Can revise documentation pages but cannot change access groups'. Answer:",editor,iam_audit,unseen_val,0,1.0
443,Classify payment gateway status as approved or declined: 'tokenized wallet authenticated and cleared'. Answer:,approved,fintech_audit,unseen_val,0,1.0
444,"Classify heart rate status as normal, bradycardia, or tachycardia: heart rate 48 BPM. Answer:",bradycardia,clinical_nlp,unseen_val,1,1.5
445,"Classify product department as electronics, apparel, or home: 'cotton slim fit formal shirt'. Answer:",apparel,ecommerce_routing,unseen_val,0,1.0
446,Classify network exposure as public or private: security group has port 443 opened to 10.0.0.0/8. Answer:,private,security_audit,unseen_val,0,1.0
447,Complete with one exact token: A repeated validation failure across both systems is,persistent,governance_cloze,unseen_val,0,1.0
448,"Classify security risk as low, medium, or high: S3 bucket created private for staging logs. Answer:",low,security_triage,unseen_val,0,1.0
449,"Extract API action get, post, or delete from rule: 'Load model confidence audit trace'. Answer:",get,api_routing,unseen_val,0,1.0
450,"Classify IAM role as admin, editor, or viewer: 'Can assign privileges and manage tenant security settings'. Answer:",admin,iam_audit,unseen_val,1,2.0
451,"OOD reliability question: In information theory, distribution divergence is often measured with",KL,ood_reliability,ood,1,2.0
452,"OOD reliability question: In causal reliability flow, a skipped path can create a residual",bypass,ood_reliability,ood,1,2.0
453,"OOD reliability question: In hallucination control, refusing unsafe output is called",abstain,ood_reliability,ood,1,2.0
454,"OOD reliability question: In model serving governance, a guarded routing layer is a",router,ood_reliability,ood,1,2.0
455,"OOD reliability question: In transformer reliability, layer impact measurement uses Birnbaum",sensitivity,ood_reliability,ood,1,2.0
456,"OOD reliability question: In information theory, distribution divergence is often measured with",KL,ood_reliability,ood,1,2.0
457,"OOD reliability question: In causal reliability flow, a skipped path can create a residual",bypass,ood_reliability,ood,1,2.0
458,"OOD reliability question: In hallucination control, refusing unsafe output is called",abstain,ood_reliability,ood,1,2.0
459,"OOD reliability question: In model serving governance, a guarded routing layer is a",router,ood_reliability,ood,1,2.0
460,"OOD reliability question: In transformer reliability, layer impact measurement uses Birnbaum",sensitivity,ood_reliability,ood,1,2.0
461,"OOD reliability question: In information theory, distribution divergence is often measured with",KL,ood_reliability,ood,1,2.0
462,"OOD reliability question: In causal reliability flow, a skipped path can create a residual",bypass,ood_reliability,ood,1,2.0
463,"OOD reliability question: In hallucination control, refusing unsafe output is called",abstain,ood_reliability,ood,1,2.0
464,"OOD reliability question: In model serving governance, a guarded routing layer is a",router,ood_reliability,ood,1,2.0
465,"OOD reliability question: In transformer reliability, layer impact measurement uses Birnbaum",sensitivity,ood_reliability,ood,1,2.0
466,"OOD reliability question: In information theory, distribution divergence is often measured with",KL,ood_reliability,ood,1,2.0
467,"OOD reliability question: In causal reliability flow, a skipped path can create a residual",bypass,ood_reliability,ood,1,2.0
468,"OOD reliability question: In hallucination control, refusing unsafe output is called",abstain,ood_reliability,ood,1,2.0
469,"OOD reliability question: In model serving governance, a guarded routing layer is a",router,ood_reliability,ood,1,2.0
470,"OOD reliability question: In transformer reliability, layer impact measurement uses Birnbaum",sensitivity,ood_reliability,ood,1,2.0
