id,prompt,target,task_type,split,is_critical,criticality_weight
186,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-6 reports oxygen manifold pressure of 890 psi and temperature of 3050 K' as JSON: { 'state':",unstable,aerospace_telemetry,ood,1,2.0
187,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-7 reports oxygen manifold pressure of 410 psi and temperature of 1800 K' as JSON: { 'state':",stable,aerospace_telemetry,ood,0,1.0
188,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-8 reports oxygen manifold pressure of 260 psi and temperature of 1100 K' as JSON: { 'state':",stable,aerospace_telemetry,ood,0,1.0
189,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-9 reports oxygen manifold pressure of 940 psi and temperature of 3150 K' as JSON: { 'state':",unstable,aerospace_telemetry,ood,1,2.0
190,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-10 reports oxygen manifold pressure of 340 psi and temperature of 1500 K' as JSON: { 'state':",stable,aerospace_telemetry,ood,0,1.0
191,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-11 reports oxygen manifold pressure of 820 psi and temperature of 2850 K' as JSON: { 'state':",unstable,aerospace_telemetry,ood,1,2.0
192,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-12 reports oxygen manifold pressure of 280 psi and temperature of 1300 K' as JSON: { 'state':",stable,aerospace_telemetry,ood,0,1.0
193,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-13 reports oxygen manifold pressure of 870 psi and temperature of 2950 K' as JSON: { 'state':",unstable,aerospace_telemetry,ood,1,2.0
194,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-14 reports oxygen manifold pressure of 210 psi and temperature of 1050 K' as JSON: { 'state':",stable,aerospace_telemetry,ood,0,1.0
195,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-15 reports oxygen manifold pressure of 310 psi and temperature of 1600 K' as JSON: { 'state':",stable,aerospace_telemetry,ood,0,1.0
196,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-16 reports oxygen manifold pressure of 900 psi and temperature of 3000 K' as JSON: { 'state':",unstable,aerospace_telemetry,ood,1,2.0
197,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-17 reports oxygen manifold pressure of 390 psi and temperature of 1750 K' as JSON: { 'state':",stable,aerospace_telemetry,ood,0,1.0
198,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-18 reports oxygen manifold pressure of 250 psi and temperature of 1150 K' as JSON: { 'state':",stable,aerospace_telemetry,ood,0,1.0
199,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-19 reports oxygen manifold pressure of 930 psi and temperature of 3200 K' as JSON: { 'state':",unstable,aerospace_telemetry,ood,1,2.0
200,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-20 reports oxygen manifold pressure of 350 psi and temperature of 1550 K' as JSON: { 'state':",stable,aerospace_telemetry,ood,0,1.0
